"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tbl1xr1.1",5.81254786142782e-09,-0.497143657043031,0.048,0.174,9.73892394182232e-05,"Granulocytes 2","Tbl1xr1"
"Tmem50a.1",6.01990058733192e-09,-0.565806343691063,0.311,0.493,0.000100863434340746,"Granulocytes 2","Tmem50a"
"Was.1",6.09476996711187e-09,-0.607266839334148,0.097,0.239,0.000102117870798959,"Granulocytes 2","Was"
"Hist1h4i.1",6.78289092496163e-09,-0.833454816534354,0.207,0.337,0.000113647337447732,"Granulocytes 2","Hist1h4i"
"F3.1",7.56451178946617e-09,0.521175448887367,0.074,0.005,0.000126743395032506,"Granulocytes 2","F3"
"Rps6ka2.1",7.96460761885807e-09,0.464072441726142,0.11,0.02,0.000133447000653967,"Granulocytes 2","Rps6ka2"
"Arhgap4.1",8.03586091699042e-09,-0.363840503286817,0.013,0.103,0.000134640849664175,"Granulocytes 2","Arhgap4"
"Vdac1.1",8.10420030826094e-09,0.632145198556004,0.255,0.124,0.000135785876164912,"Granulocytes 2","Vdac1"
"Tnrc6b.1",8.22861943345148e-09,-0.539731700125487,0.115,0.271,0.00013787051860748,"Granulocytes 2","Tnrc6b"
"Cox6b1.1",8.26671063245565e-09,-0.462051880776113,0.592,0.762,0.000138508736646794,"Granulocytes 2","Cox6b1"
"Gas7.1",8.27720600727413e-09,0.426131859329622,0.077,0.02,0.000138684586651878,"Granulocytes 2","Gas7"
"Lsm6.1",8.30453004660991e-09,-0.465364622629287,0.041,0.16,0.000139142400930949,"Granulocytes 2","Lsm6"
"Kdm7a.1",8.42038224137115e-09,-0.668035602730498,0.173,0.346,0.000141083504454174,"Granulocytes 2","Kdm7a"
"Mpc1.1",8.80724025249199e-09,-0.68170678670275,0.245,0.39,0.000147565310430503,"Granulocytes 2","Mpc1"
"Plek.1",8.84688458080168e-09,0.576831050713081,0.671,0.621,0.000148229551151332,"Granulocytes 2","Plek"
"Abi3.1",8.89526559410209e-09,-0.520980110375747,0.031,0.14,0.00014904017502918,"Granulocytes 2","Abi3"
"Ifit1.1",8.93055726898708e-09,-1.69350846898692,0.061,0.17,0.000149631487041878,"Granulocytes 2","Ifit1"
"Fndc3a.1",9.21964338490712e-09,0.570934430136494,0.27,0.117,0.000154475124914119,"Granulocytes 2","Fndc3a"
"Adgre5.1",9.26145537113496e-09,-0.808735029630276,0.255,0.418,0.000155175684743366,"Granulocytes 2","Adgre5"
"Clec12a.1",9.44356982880605e-09,-0.458317645468207,0.026,0.129,0.000158227012481645,"Granulocytes 2","Clec12a"
"Ppp1r15a.1",9.90187706445971e-09,0.665563524808658,0.367,0.195,0.000165905950215022,"Granulocytes 2","Ppp1r15a"
"Cnr2.1",1.01530173061905e-08,-0.350320049809999,0.005,0.08,0.000170113804965222,"Granulocytes 2","Cnr2"
"Rnpep.1",1.05889245390338e-08,-0.569637806933483,0.082,0.22,0.000177417430651511,"Granulocytes 2","Rnpep"
"Ppp1r3d.1",1.06598061568899e-08,-0.438785813802714,0.02,0.115,0.000178605052158691,"Granulocytes 2","Ppp1r3d"
"Timm8b.1",1.08607609598562e-08,0.574284817253032,0.538,0.385,0.000181972049882391,"Granulocytes 2","Timm8b"
"Max.1",1.08663382962086e-08,-0.575857316857516,0.117,0.273,0.000182065498152976,"Granulocytes 2","Max"
"Pfkfb3.1",1.13637726945681e-08,0.795630448705098,0.281,0.145,0.000190400011497488,"Granulocytes 2","Pfkfb3"
"Tnrc18.1",1.16343475422441e-08,-0.486279976328585,0.064,0.195,0.000194933493070299,"Granulocytes 2","Tnrc18"
"Milr1.1",1.26184142967013e-08,-0.506409397537294,0.059,0.188,0.00021142153154123,"Granulocytes 2","Milr1"
"Clec2d.1",1.26601342403706e-08,-0.78783479980453,0.298,0.477,0.000212120549197409,"Granulocytes 2","Clec2d"
"Csf3.1",1.3081500355318e-08,0.358077281858096,0.071,0.005,0.000219180538453354,"Granulocytes 2","Csf3"
"Tcp11l2.1",1.33285695074519e-08,-0.363999781510234,0.015,0.106,0.000223320182097357,"Granulocytes 2","Tcp11l2"
"Camp.1",1.34937284907619e-08,-2.2231630740235,0.189,0.096,0.000226087420862716,"Granulocytes 2","Camp"
"Atp5j.1",1.36997909242019e-08,-0.515657265607258,0.546,0.704,0.000229539996935003,"Granulocytes 2","Atp5j"
"Tecpr1.1",1.40874704648877e-08,0.50880097244138,0.145,0.037,0.000236035567639193,"Granulocytes 2","Tecpr1"
"Pfkl.1",1.46039062127827e-08,0.576135370211974,0.327,0.163,0.000244688448595174,"Granulocytes 2","Pfkl"
"Myd88.1",1.48996356970423e-08,-0.610995207091684,0.14,0.298,0.000249643396103945,"Granulocytes 2","Myd88"
"Gpx4.1",1.50349084692984e-08,-0.50072215864773,0.477,0.661,0.000251909891403094,"Granulocytes 2","Gpx4"
"Arhgap30.1",1.518642627301e-08,-0.633107057747688,0.151,0.314,0.000254448572204283,"Granulocytes 2","Arhgap30"
"Nfkb2.1",1.52841436202831e-08,0.605937038472816,0.268,0.121,0.000256085826357844,"Granulocytes 2","Nfkb2"
"Pilrb1.1",1.52942852961273e-08,-0.55238807474174,0.077,0.209,0.000256255750136614,"Granulocytes 2","Pilrb1"
"Amdhd2.1",1.58518102835184e-08,0.614481970315707,0.395,0.232,0.000265597081300351,"Granulocytes 2","Amdhd2"
"Srxn1.1",1.63712902137696e-08,0.608245990063713,0.202,0.071,0.00027430096753171,"Granulocytes 2","Srxn1"
"Ccnd2.1",1.64971651191248e-08,-0.553264308307807,0.031,0.135,0.000276410001570935,"Granulocytes 2","Ccnd2"
"Napsa.1",1.72342485750184e-08,-0.545194855642416,0.122,0.278,0.000288759834874434,"Granulocytes 2","Napsa"
"Bcl2a1d.1",1.79506789928867e-08,0.59602556986565,0.151,0.041,0.000300763626525817,"Granulocytes 2","Bcl2a1d"
"Alkbh5.1",1.86572046740646e-08,0.59875919495077,0.411,0.248,0.000312601464313953,"Granulocytes 2","Alkbh5"
"H3f3b.1",1.94968394125544e-08,-0.355420329622282,0.944,0.982,0.000326669544357349,"Granulocytes 2","H3f3b"
"S100a6.1",2.05860594703315e-08,-0.621540239007876,0.793,0.828,0.000344919426425405,"Granulocytes 2","S100a6"
"Slfn4",2.1846927158174e-08,-0.931674029126977,0.222,0.387,0.000366045264535206,"Granulocytes 2","Slfn4"
"Ppp1cb.1",2.21238909087022e-08,0.629816522602278,0.316,0.197,0.000370685792175306,"Granulocytes 2","Ppp1cb"
"Pim3.1",2.21707944471504e-08,0.523347030558749,0.115,0.025,0.000371471660962005,"Granulocytes 2","Pim3"
"Ifit3b.1",2.25972833388048e-08,-0.784017166518374,0.015,0.101,0.000378617482341675,"Granulocytes 2","Ifit3b"
"Atp6v1c1.1",2.3211293151417e-08,0.603551813700506,0.416,0.243,0.000388905216751992,"Granulocytes 2","Atp6v1c1"
"Mrps24.1",2.34269930880546e-08,-0.534213917531806,0.214,0.392,0.000392519269190355,"Granulocytes 2","Mrps24"
"Fam71f2.1",2.34937229705511e-08,0.377033269648933,0.087,0.011,0.000393637328371584,"Granulocytes 2","Fam71f2"
"Prkd3.1",2.35221345582056e-08,0.492190535328741,0.145,0.039,0.000394113364522735,"Granulocytes 2","Prkd3"
"Ptpn22.1",2.40301037113204e-08,-0.287556331746301,0,0.053,0.000402624387683173,"Granulocytes 2","Ptpn22"
"B4galnt1.1",2.42434064778702e-08,-0.44418391172867,0.033,0.14,0.000406198275536715,"Granulocytes 2","B4galnt1"
"Adam17.1",2.44967771973027e-08,0.46771965223914,0.339,0.172,0.000410443501940807,"Granulocytes 2","Adam17"
"Ube2e1.1",2.4971827189296e-08,-0.452087323701547,0.026,0.122,0.000418402964556655,"Granulocytes 2","Ube2e1"
"Rgcc.1",2.51706310256368e-08,0.872348366380438,0.214,0.101,0.000421733922834544,"Granulocytes 2","Rgcc"
"E230029C05Rik.1",2.62857538825221e-08,-0.448459441099312,0.013,0.096,0.000440417806301658,"Granulocytes 2","E230029C05Rik"
"Tm2d2.1",2.70210270282708e-08,-0.495769912456327,0.061,0.186,0.000452737307858678,"Granulocytes 2","Tm2d2"
"Stat5b.1",2.72301203824775e-08,-0.390682295441956,0.036,0.142,0.000456240667008411,"Granulocytes 2","Stat5b"
"Dynll1.1",2.72960330969682e-08,-0.541340517315215,0.52,0.699,0.000457345034539702,"Granulocytes 2","Dynll1"
"Ndufb8.1",2.85436173747139e-08,-0.507358155832314,0.191,0.363,0.000478248309113332,"Granulocytes 2","Ndufb8"
"Apobec3",2.89630996424257e-08,-0.420319944707828,0.02,0.115,0.000485276734508842,"Granulocytes 2","Apobec3"
"Atxn7l3b.1",2.96872892266779e-08,-0.611560310477325,0.217,0.376,0.000497410530992989,"Granulocytes 2","Atxn7l3b"
"Gm43672.1",3.01868900210945e-08,-0.43896962031704,0.02,0.115,0.000505781342303439,"Granulocytes 2","Gm43672"
"Iqgap1.1",3.0757431978678e-08,-0.5151134816609,0.574,0.73,0.00051534077280275,"Granulocytes 2","Iqgap1"
"Gclm.1",3.10341661427193e-08,0.718288546466147,0.395,0.248,0.000519977453721261,"Granulocytes 2","Gclm"
"Rassf3.1",3.39285443925798e-08,-0.534922263993459,0.069,0.199,0.000568472761297675,"Granulocytes 2","Rassf3"
"Gm49774.1",3.44067231454546e-08,0.544428634771621,0.117,0.025,0.000576484646302092,"Granulocytes 2","Gm49774"
"Mtch1.1",3.62714569484398e-08,-0.423394340802838,0.046,0.161,0.000607728261171108,"Granulocytes 2","Mtch1"
"Phyh.1",3.72446533485633e-08,-0.56558633252078,0.064,0.188,0.000624034166855178,"Granulocytes 2","Phyh"
"Hmgb1.1",3.73984031622803e-08,-0.473125695783159,0.495,0.676,0.000626610244984006,"Granulocytes 2","Hmgb1"
"Nsd1.1",3.78564917252868e-08,-0.635419720786667,0.133,0.284,0.000634285518857181,"Granulocytes 2","Nsd1"
"Rbpms.1",4.02705743656675e-08,0.536176944008023,0.24,0.101,0.000674733473496759,"Granulocytes 2","Rbpms"
"Rps23.1",4.09096317332105e-08,-0.381758061007527,0.765,0.892,0.000685440879689943,"Granulocytes 2","Rps23"
"Mfsd1.1",4.38553345933923e-08,0.522282842292756,0.296,0.144,0.000734796131112289,"Granulocytes 2","Mfsd1"
"Syf2.1",4.43125733614046e-08,-0.559555965104622,0.383,0.539,0.000742457166670334,"Granulocytes 2","Syf2"
"Atxn10.1",4.48398474364045e-08,-0.475181805369735,0.092,0.232,0.000751291643796958,"Granulocytes 2","Atxn10"
"Cox7a2.1",4.52704012812619e-08,-0.0477584677160419,0.587,0.73,0.000758505573467544,"Granulocytes 2","Cox7a2"
"Cd300lb.1",4.78838569695079e-08,-0.562127971292897,0.064,0.183,0.000802294023524105,"Granulocytes 2","Cd300lb"
"Eif5a.1",5.02285712845655e-08,-0.522094163797572,0.413,0.557,0.000841579711872894,"Granulocytes 2","Eif5a"
"Cr1l.1",5.08273352275968e-08,-0.537658237556157,0.117,0.266,0.000851612001738385,"Granulocytes 2","Cr1l"
"Vegfa.1",5.21422324935249e-08,0.673934321143716,0.219,0.09,0.00087364310542901,"Granulocytes 2","Vegfa"
"Mmp8.1",5.23201568979653e-08,-0.973217554466012,0.092,0.225,0.000876624228825408,"Granulocytes 2","Mmp8"
"Tbk1.1",5.29571299237621e-08,0.444638817563122,0.273,0.124,0.000887296711872635,"Granulocytes 2","Tbk1"
"Tm6sf1.1",5.32356555983718e-08,-0.598323417199306,0.079,0.207,0.00089196340955072,"Granulocytes 2","Tm6sf1"
"Rnf167.1",5.38516889184948e-08,-0.464586553219416,0.066,0.193,0.000902285047829381,"Granulocytes 2","Rnf167"
"Bad.1",5.53156755223036e-08,-0.374347338787175,0.028,0.128,0.000926814143376197,"Granulocytes 2","Bad"
"Rps21.1",5.7670545380298e-08,-0.427500601116726,0.821,0.908,0.000966269987846893,"Granulocytes 2","Rps21"
"Unc93b1.1",6.11011461978628e-08,-0.503997633133598,0.204,0.376,0.00102374970454519,"Granulocytes 2","Unc93b1"
"Fam20c.1",6.16614192929702e-08,0.473839355850921,0.214,0.083,0.00103313708025372,"Granulocytes 2","Fam20c"
"Leprotl1.1",6.45875701693128e-08,-0.525903294918852,0.342,0.52,0.00108216473818684,"Granulocytes 2","Leprotl1"
"Srp14.1",6.50483082801333e-08,-0.483710813655402,0.398,0.582,0.00108988440523363,"Granulocytes 2","Srp14"
"Nedd8.1",6.89993593677671e-08,-0.483314238615457,0.505,0.677,0.00115608426620694,"Granulocytes 2","Nedd8"
"Npc2.1",6.98333641131919e-08,0.488879925402369,0.671,0.534,0.00117005801571653,"Granulocytes 2","Npc2"
"Nfe2.1",7.27378531896987e-08,-0.373373216657834,0.018,0.106,0.0012187227301934,"Granulocytes 2","Nfe2"
"Tbc1d10c.1",7.39907508936123e-08,-0.180659572667623,0,0.05,0.00123971503122247,"Granulocytes 2","Tbc1d10c"
"Oas2",7.44479554557234e-08,-0.530408999599623,0.028,0.124,0.00124737549366064,"Granulocytes 2","Oas2"
"Mreg.1",7.46142107138682e-08,0.569135001315061,0.171,0.057,0.00125016110051086,"Granulocytes 2","Mreg"
"Atf3.1",7.62963091689377e-08,0.716926795459467,0.288,0.145,0.00127834466012555,"Granulocytes 2","Atf3"
"Ndst1.1",7.84617175369793e-08,-0.5128544773814,0.043,0.149,0.00131462607733209,"Granulocytes 2","Ndst1"
"Mir142hg.1",7.9198313282159e-08,-0.434473080075364,0.056,0.172,0.00132696773904257,"Granulocytes 2","Mir142hg"
"Rsu1.1",8.08784045194633e-08,-0.405838265559528,0.043,0.154,0.00135511766772361,"Granulocytes 2","Rsu1"
"Slc25a37.1",8.22929468949173e-08,0.580566022000385,0.395,0.234,0.00137881832522434,"Granulocytes 2","Slc25a37"
"Cmtm7.1",8.32832475780905e-08,-0.568342906039872,0.332,0.496,0.00139541081317091,"Granulocytes 2","Cmtm7"
"2410006H16Rik.1",8.4025898878517e-08,-0.506695103454224,0.301,0.48,0.00140785393570955,"Granulocytes 2","2410006H16Rik"
"Osbpl9.1",8.43967253779662e-08,-0.438379218460705,0.166,0.324,0.00141406713370782,"Granulocytes 2","Osbpl9"
"Ndufb1-ps.1",8.45419794023502e-08,-0.412696820131645,0.577,0.73,0.00141650086488638,"Granulocytes 2","Ndufb1-ps"
"Slc44a1.1",8.64043059688391e-08,0.517881148756994,0.148,0.053,0.0014477041465079,"Granulocytes 2","Slc44a1"
"Acp5.1",8.71400101867301e-08,1.60131069673742,0.13,0.039,0.00146003087067866,"Granulocytes 2","Acp5"
"Arl11.1",8.79909297306611e-08,-0.556888823751102,0.173,0.335,0.00147428802763723,"Granulocytes 2","Arl11"
"Tacc1.1",8.80040342301086e-08,-0.477632202066107,0.048,0.161,0.00147450759352547,"Granulocytes 2","Tacc1"
"Irf7.1",8.84585485573471e-08,-0.795143714006392,0.122,0.245,0.00148212298107835,"Granulocytes 2","Irf7"
"Trim11.1",9.08095102653383e-08,-0.303536867070731,0.018,0.101,0.00152151334449574,"Granulocytes 2","Trim11"
"Jpt1.1",9.54803172918877e-08,-0.508155294347365,0.138,0.291,0.00159977271622558,"Granulocytes 2","Jpt1"
"Hmgn2.1",9.64595203914273e-08,-0.612110402328384,0.276,0.434,0.00161617926415837,"Granulocytes 2","Hmgn2"
"Rab5if.1",9.66271853981298e-08,-0.446503137850546,0.349,0.53,0.00161898849134566,"Granulocytes 2","Rab5if"
"Ifit3.1",9.71031353937572e-08,-1.26477689429832,0.036,0.129,0.0016269630335224,"Granulocytes 2","Ifit3"
"Atxn7l1.1",9.8545997145752e-08,-0.321600803503614,0.018,0.103,0.00165113818217707,"Granulocytes 2","Atxn7l1"
"Cybb.1",1.02987089097933e-07,0.654439820265091,0.291,0.14,0.00172554867783586,"Granulocytes 2","Cybb"
"Fam32a.1",1.05594015244848e-07,-0.576163488030427,0.36,0.52,0.00176922772542742,"Granulocytes 2","Fam32a"
"Arid1a.1",1.11238981078814e-07,-0.407993197528122,0.048,0.161,0.00186380912797553,"Granulocytes 2","Arid1a"
"Emc2.1",1.12737752952471e-07,-0.374637309392749,0.048,0.161,0.00188892105071865,"Granulocytes 2","Emc2"
"Tprgl.1",1.15679429442002e-07,-0.493388597335565,0.199,0.365,0.00193820884030075,"Granulocytes 2","Tprgl"
"5430425K12Rik.1",1.17495417095521e-07,-0.410427047355978,0.01,0.087,0.00196863571343546,"Granulocytes 2","5430425K12Rik"
"Surf4.1",1.17784432192565e-07,0.593150458723726,0.339,0.195,0.00197347816138642,"Granulocytes 2","Surf4"
"Nmi",1.22114699167028e-07,-0.613276845851043,0.097,0.227,0.00204603178454355,"Granulocytes 2","Nmi"
"Lyn.1",1.25667510422669e-07,-0.530904399779709,0.388,0.562,0.00210555913713183,"Granulocytes 2","Lyn"
"Slc25a5.1",1.25964205247457e-07,-0.537325651387485,0.24,0.408,0.00211053025892114,"Granulocytes 2","Slc25a5"
"Cd300c2.1",1.27694151859012e-07,-0.439868454478606,0.526,0.693,0.00213951551439774,"Granulocytes 2","Cd300c2"
"Fmnl1.1",1.37044239006432e-07,-0.490830146335405,0.204,0.371,0.00229617622455277,"Granulocytes 2","Fmnl1"
"Plac8.1",1.37561898466355e-07,-1.10353321351711,0.112,0.254,0.00230484960880378,"Granulocytes 2","Plac8"
"Pdcd1lg2.1",1.44357476523344e-07,0.345656412327863,0.247,0.117,0.00241870951914863,"Granulocytes 2","Pdcd1lg2"
"Gpr68.1",1.6079119413193e-07,0.253658904952617,0.082,0.012,0.00269405645768048,"Granulocytes 2","Gpr68"
"Rinl.1",1.66550482819089e-07,-0.40743011037171,0.056,0.172,0.00279055333963383,"Granulocytes 2","Rinl"
"Adora2a.1",1.69787477006667e-07,0.31026341527478,0.089,0.016,0.0028447891772467,"Granulocytes 2","Adora2a"
"Gnb2.1",1.70999767531063e-07,-0.449893032592593,0.571,0.711,0.00286510110498295,"Granulocytes 2","Gnb2"
"H2afv.1",1.71826071616313e-07,-0.48716383334135,0.105,0.243,0.00287894582993133,"Granulocytes 2","H2afv"
"Grina.1",1.71907777523412e-07,-0.381431158749205,0.776,0.809,0.00288031481240476,"Granulocytes 2","Grina"
"Mllt6.1",1.73830386697779e-07,0.318109819290927,0.105,0.021,0.00291252812912128,"Granulocytes 2","Mllt6"
"Bnip3l.1",1.73939598682872e-07,0.545015799932907,0.681,0.55,0.00291435797593152,"Granulocytes 2","Bnip3l"
"Evi2.1",1.74277150854689e-07,-0.292047456794045,0.015,0.092,0.00292001366257032,"Granulocytes 2","Evi2"
"Tmem71.1",1.78117445146165e-07,-0.455811901219013,0.028,0.122,0.002984357793424,"Granulocytes 2","Tmem71"
"Tomm20.1",1.80857239050109e-07,0.573301108450801,0.487,0.346,0.00303026304028457,"Granulocytes 2","Tomm20"
"Son.1",1.81569442026863e-07,-0.456253623181052,0.656,0.794,0.00304219600116009,"Granulocytes 2","Son"
"Cdkn1b.1",1.83755908813434e-07,-0.519645249406375,0.253,0.424,0.00307883025216909,"Granulocytes 2","Cdkn1b"
"Sema4d.1",1.86510834606071e-07,0.597909166656771,0.413,0.262,0.00312498903382473,"Granulocytes 2","Sema4d"
"Ncor1.1",1.98701737279921e-07,-0.521907769808266,0.253,0.415,0.00332924760812507,"Granulocytes 2","Ncor1"
"Adgb.1",2.0206456895366e-07,0.406289997832902,0.135,0.037,0.00338559185281858,"Granulocytes 2","Adgb"
"H2-D1.1",2.03218041012187e-07,-0.259123029511831,0.87,0.952,0.00340491827715919,"Granulocytes 2","H2-D1"
"Palm.1",2.04059024698739e-07,-0.254404577613137,0.008,0.076,0.00341900895882737,"Granulocytes 2","Palm"
"Elk3.1",2.07719167147239e-07,-0.417682280836056,0.026,0.108,0.00348033464555199,"Granulocytes 2","Elk3"
"Ap1s2.1",2.12181130112639e-07,-0.503328099573589,0.074,0.191,0.00355509483503727,"Granulocytes 2","Ap1s2"
"Cep19.1",2.17059609365448e-07,-0.241846256471257,0.005,0.071,0.00363683375491809,"Granulocytes 2","Cep19"
"Mapk14.1",2.23719488097276e-07,-0.358360409816663,0.038,0.14,0.00374842002306985,"Granulocytes 2","Mapk14"
"Polr2j.1",2.24545271682192e-07,-0.528911698205241,0.204,0.344,0.00376225602703513,"Granulocytes 2","Polr2j"
"Pptc7.1",2.26045868297375e-07,-0.477098655476212,0.023,0.108,0.00378739852332251,"Granulocytes 2","Pptc7"
"Sema6b.1",2.29912681724835e-07,-0.340731388963995,0.013,0.09,0.00385218698229961,"Granulocytes 2","Sema6b"
"Mctp2.1",2.41861375191933e-07,-0.318403879066217,0.013,0.089,0.00405238734134084,"Granulocytes 2","Mctp2"
"Card9.1",2.50196465419626e-07,-0.297069748211026,0.013,0.089,0.00419204177810583,"Granulocytes 2","Card9"
"Hist1h1e.1",2.52704656497249e-07,-0.64271767839581,0.148,0.296,0.00423406651961141,"Granulocytes 2","Hist1h1e"
"Ms4a6d.1",2.5373387526347e-07,-0.591476090364198,0.026,0.115,0.00425131108003944,"Granulocytes 2","Ms4a6d"
"Agpat2.1",2.61251742493988e-07,-0.372012189846306,0.028,0.121,0.00437727294548676,"Granulocytes 2","Agpat2"
"Mpc2.1",2.63835877185807e-07,-0.520740781102911,0.27,0.426,0.0044205701222482,"Granulocytes 2","Mpc2"
"Wfdc17.1",2.64724606389343e-07,-0.978561524607476,0.712,0.739,0.00443546078005345,"Granulocytes 2","Wfdc17"
"2810013P06Rik.1",2.69781403780035e-07,-0.524515452245095,0.12,0.261,0.00452018742033448,"Granulocytes 2","2810013P06Rik"
"Nr4a1.1",2.70828657364413e-07,0.570407801285563,0.163,0.055,0.00453773415414075,"Granulocytes 2","Nr4a1"
"Noct.1",2.71620599177646e-07,0.521355695846313,0.166,0.064,0.00455100313922146,"Granulocytes 2","Noct"
"Tuba1a.1",2.84115884470782e-07,-0.332982456501474,0.018,0.101,0.00476036164430795,"Granulocytes 2","Tuba1a"
"Rtp4.1",2.84540267651701e-07,-0.817124877938355,0.237,0.374,0.00476747218450425,"Granulocytes 2","Rtp4"
"Rragc.1",2.88413732457636e-07,0.556738544093111,0.27,0.149,0.00483237208732769,"Granulocytes 2","Rragc"
"C130050O18Rik.1",2.96583428638846e-07,-0.530523040424514,0.056,0.144,0.00496925534684387,"Granulocytes 2","C130050O18Rik"
"Tut4.1",3.07391566677137e-07,-0.476547127683022,0.054,0.165,0.00515034569967543,"Granulocytes 2","Tut4"
"Mia2.1",3.12344341486948e-07,-0.517676105072212,0.115,0.248,0.00523332944161382,"Granulocytes 2","Mia2"
"Trim12a",3.16239176198318e-07,-0.589938197236337,0.117,0.257,0.00529858739720281,"Granulocytes 2","Trim12a"
"Hipk1.1",3.2421932571674e-07,-0.435898628793194,0.153,0.303,0.00543229480238398,"Granulocytes 2","Hipk1"
"Riok3.1",3.30824007789764e-07,0.514765665552717,0.446,0.323,0.0055429562505175,"Granulocytes 2","Riok3"
"Zzef1.1",3.33431492942594e-07,-0.356449023636812,0.036,0.133,0.00558664466425317,"Granulocytes 2","Zzef1"
"Efhd2.1",3.37572074226503e-07,0.427045386445399,0.691,0.535,0.00565602010366506,"Granulocytes 2","Efhd2"
"Sycp2.1",3.72635285734331e-07,-0.370945676145548,0.005,0.067,0.00624350421247872,"Granulocytes 2","Sycp2"
"Crlf2.1",3.76729959743495e-07,-0.497337303069515,0.283,0.452,0.00631211047550226,"Granulocytes 2","Crlf2"
"Traf3ip3.1",3.76916716325528e-07,-0.282480931695357,0.01,0.082,0.00631523958203421,"Granulocytes 2","Traf3ip3"
"Osbpl3.1",3.79014550828709e-07,0.452646170833154,0.133,0.037,0.00635038879913502,"Granulocytes 2","Osbpl3"
"Atp5h.1",3.89027957575769e-07,-0.426663522651191,0.505,0.663,0.00651816342918201,"Granulocytes 2","Atp5h"
"Il10.1",3.99361832684116e-07,0.360887888400993,0.051,0.004,0.00669130750662237,"Granulocytes 2","Il10"
"Ywhah.1",4.08005451166637e-07,-0.450118742574322,0.219,0.383,0.006836131334297,"Granulocytes 2","Ywhah"
"Tra2a.1",4.2330613969269e-07,0.690859596716738,0.439,0.353,0.00709249437055102,"Granulocytes 2","Tra2a"
"Ppm1m.1",4.47197987510173e-07,-0.216226763568993,0.005,0.067,0.00749280228073295,"Granulocytes 2","Ppm1m"
"Cmah.1",4.52790262052063e-07,-0.262912234972968,0.008,0.074,0.00758650084068231,"Granulocytes 2","Cmah"
"Cnot6l.1",4.55506672295723e-07,-0.420602273788989,0.041,0.142,0.00763201429431484,"Granulocytes 2","Cnot6l"
"Wdfy4.1",4.91119179338314e-07,-0.313198938657545,0.018,0.098,0.00822870184981346,"Granulocytes 2","Wdfy4"
"Cpeb4.1",4.97984323617891e-07,0.719656261909922,0.27,0.137,0.00834372734221777,"Granulocytes 2","Cpeb4"
"Wfdc21.1",5.16193766976655e-07,0.645335363901182,0.763,0.631,0.00864882656569385,"Granulocytes 2","Wfdc21"
"Btg1.1",5.39649315756869e-07,-0.513810220242735,0.893,0.94,0.00904182428550634,"Granulocytes 2","Btg1"
"Stat3.1",5.41860199861828e-07,-0.508468243355589,0.176,0.328,0.00907886764868494,"Granulocytes 2","Stat3"
"St3gal6.1",5.43609227103829e-07,-0.297493149029198,0.013,0.085,0.00910817260012466,"Granulocytes 2","St3gal6"
"Rps4x.1",5.45401011332228e-07,-0.561420014828127,0.321,0.463,0.00913819394487148,"Granulocytes 2","Rps4x"
"Hk2.1",5.8775970829376e-07,0.695620322502755,0.495,0.342,0.00984791391246195,"Granulocytes 2","Hk2"
"Prok2.1",5.90494209020951e-07,0.877628831135825,0.25,0.124,0.00989373047214604,"Granulocytes 2","Prok2"
"Irf2.1",5.95940030643979e-07,-0.542888230314958,0.301,0.468,0.00998497521343986,"Granulocytes 2","Irf2"
"Sde2.1",6.12270681447524e-07,0.567173617820454,0.296,0.183,0.0102585952676533,"Granulocytes 2","Sde2"
"Cers6.1",6.14602851782906e-07,-0.43793333723344,0.079,0.2,0.0102976707816226,"Granulocytes 2","Cers6"
"Armc7.1",6.407840396969e-07,-0.287299173138163,0.008,0.071,0.0107363365851216,"Granulocytes 2","Armc7"
"Ptgs2.1",6.49878757600199e-07,1.06040570070999,0.309,0.165,0.0108887185835913,"Granulocytes 2","Ptgs2"
"Egr1.1",6.57245795541639e-07,-0.687756078752625,0.12,0.255,0.0110121533043002,"Granulocytes 2","Egr1"
"Glipr2.1",6.9720731409448e-07,-0.464669894809564,0.11,0.243,0.011681708547653,"Granulocytes 2","Glipr2"
"Gm19951.1",6.98857043010312e-07,-0.39468049557482,0,0.043,0.0117093497556378,"Granulocytes 2","Gm19951"
"Map3k8.1",7.21334656376195e-07,0.544267826971455,0.37,0.218,0.0120859621675831,"Granulocytes 2","Map3k8"
"Sirt2.1",7.41687588710368e-07,0.44434190120065,0.334,0.188,0.0124269755488422,"Granulocytes 2","Sirt2"
"Eif5.1",7.42005101675938e-07,0.487196548507617,0.658,0.528,0.0124322954785803,"Granulocytes 2","Eif5"
"Neu1.1",7.84710102293474e-07,0.541323246527473,0.365,0.222,0.0131478177639272,"Granulocytes 2","Neu1"
"Rps3.1",7.89714965424193e-07,-0.302149605161018,0.747,0.876,0.0132316742456824,"Granulocytes 2","Rps3"
"Slc25a11.1",7.94808701615732e-07,-0.48376986497931,0.112,0.239,0.0133170197955716,"Granulocytes 2","Slc25a11"
"Ciart.1",8.23536988254473e-07,0.328723175087109,0.061,0.005,0.0137983622382037,"Granulocytes 2","Ciart"
"Ahr.1",8.41322247705549e-07,-0.336395273528053,0.008,0.073,0.0140963542603065,"Granulocytes 2","Ahr"
"Ankrd66.1",8.48694722279151e-07,0.449418329540101,0.14,0.044,0.0142198800717872,"Granulocytes 2","Ankrd66"
