"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ankrd17",2.37013166886261e-12,0.393171181484595,0.392,0.226,3.97115561117931e-08,"Microglia 1","Ankrd17"
"Mfap3",2.37709124840344e-12,0.378018601010832,0.293,0.177,3.98281638669996e-08,"Microglia 1","Mfap3"
"Eef1a1",2.52026128078187e-12,-0.237706074887884,0.997,0.994,4.22269777595002e-08,"Microglia 1","Eef1a1"
"Trim26",2.54003327123346e-12,0.389835668321087,0.272,0.149,4.25582574595166e-08,"Microglia 1","Trim26"
"Spag9",2.55791894924358e-12,0.431357600933921,0.41,0.257,4.28579319945762e-08,"Microglia 1","Spag9"
"Rad51",2.56626516752049e-12,-0.182057845857463,0,0.052,4.29977728818058e-08,"Microglia 1","Rad51"
"Higd1a",2.58941702283059e-12,-0.523837623970154,0.235,0.379,4.33856822175265e-08,"Microglia 1","Higd1a"
"Gls",2.73645014131579e-12,0.435252699373495,0.358,0.202,4.58492221177461e-08,"Microglia 1","Gls"
"Asxl2",2.76310242501627e-12,0.402462650502728,0.273,0.155,4.62957811311475e-08,"Microglia 1","Asxl2"
"Cd47",2.83457200190153e-12,0.398082809070737,0.608,0.451,4.74932538918602e-08,"Microglia 1","Cd47"
"Ehd1",2.93882664565508e-12,-0.225150553315348,0.007,0.08,4.92400404479508e-08,"Microglia 1","Ehd1"
"Zscan26",3.01521363571679e-12,0.3861964732158,0.247,0.118,5.05199044664348e-08,"Microglia 1","Zscan26"
"Slc2a6",3.08257418161728e-12,-0.245924758650532,0.013,0.097,5.16485304129975e-08,"Microglia 1","Slc2a6"
"Cdkn1b",3.10681486099245e-12,0.394023965809346,0.277,0.137,5.20546829959285e-08,"Microglia 1","Cdkn1b"
"Kdm2a",3.10985159900806e-12,0.39618181343347,0.35,0.207,5.210556354138e-08,"Microglia 1","Kdm2a"
"Clec4a2",3.1652113828484e-12,0.403647810675047,0.472,0.299,5.30331167196249e-08,"Microglia 1","Clec4a2"
"Lilr4b",3.21437053285637e-12,-0.317160540174653,0.012,0.093,5.38567782780086e-08,"Microglia 1","Lilr4b"
"Epc2",3.41335110397841e-12,0.338099803913921,0.213,0.114,5.71906977471583e-08,"Microglia 1","Epc2"
"Gm26740",3.45947427441143e-12,0.414499775222748,0.255,0.126,5.79634914677635e-08,"Microglia 1","Gm26740"
"Ncbp3",3.56368097034807e-12,0.380564452948714,0.233,0.124,5.97094746581819e-08,"Microglia 1","Ncbp3"
"Acin1",3.62173117937514e-12,0.427719675230139,0.503,0.355,6.06821059104305e-08,"Microglia 1","Acin1"
"Racgap1",3.64920766818413e-12,-0.218037873478236,0.003,0.07,6.1142474480425e-08,"Microglia 1","Racgap1"
"Tpp1",3.66534681087457e-12,0.366697221233469,0.657,0.497,6.14128858162034e-08,"Microglia 1","Tpp1"
"Wipf2",3.78236273479962e-12,0.285613956433622,0.147,0.055,6.33734876215676e-08,"Microglia 1","Wipf2"
"Emsy",3.84100622497193e-12,0.360053929252354,0.213,0.092,6.43560592994047e-08,"Microglia 1","Emsy"
"Msl1",3.85232593142638e-12,0.382433502126735,0.277,0.148,6.4545720981049e-08,"Microglia 1","Msl1"
"Bax",3.88485247544309e-12,-0.477360287687563,0.437,0.577,6.50907032260489e-08,"Microglia 1","Bax"
"Zfp703",3.89288974257418e-12,0.380655222329598,0.255,0.12,6.52253676368304e-08,"Microglia 1","Zfp703"
"Akr1b3",3.90606574493383e-12,-0.429132398642417,0.263,0.438,6.54461315563664e-08,"Microglia 1","Akr1b3"
"Usp8",3.98477487715336e-12,0.415347693117298,0.455,0.299,6.67649030667046e-08,"Microglia 1","Usp8"
"Dgkd",4.06695733418515e-12,0.394342845986145,0.312,0.169,6.81418701342721e-08,"Microglia 1","Dgkd"
"Chic2",4.18525164100421e-12,0.36296600101589,0.43,0.328,7.01238912450256e-08,"Microglia 1","Chic2"
"Rnf130",4.41147837911073e-12,0.363132882063963,0.768,0.62,7.39143202420003e-08,"Microglia 1","Rnf130"
"Atp13a3",4.52764423808175e-12,0.385364892124579,0.307,0.16,7.58606792090597e-08,"Microglia 1","Atp13a3"
"Gpr107",4.53016336763821e-12,0.351215159315806,0.265,0.172,7.59028872247783e-08,"Microglia 1","Gpr107"
"Sult1a1",4.5389938432658e-12,0.315140706000757,0.155,0.05,7.60508418439184e-08,"Microglia 1","Sult1a1"
"Mllt10",4.80644340101758e-12,0.345808280374003,0.19,0.088,8.05319591840496e-08,"Microglia 1","Mllt10"
"B430010I23Rik",4.90787903847059e-12,0.393563392174995,0.237,0.116,8.22315132895748e-08,"Microglia 1","B430010I23Rik"
"Eif4g3",5.02249420993189e-12,0.411782484915117,0.347,0.195,8.41518904874088e-08,"Microglia 1","Eif4g3"
"Arl10",5.31246676590358e-12,0.323818378532679,0.178,0.082,8.90103806627145e-08,"Microglia 1","Arl10"
"Fbxl20",5.34524617394491e-12,0.371826986122113,0.212,0.1,8.95595996444469e-08,"Microglia 1","Fbxl20"
"Ptpro",5.7690421786835e-12,0.420858852236643,0.235,0.109,9.66603017038421e-08,"Microglia 1","Ptpro"
"Gpr146",5.79743583480689e-12,0.413221752405506,0.363,0.227,9.71360374121895e-08,"Microglia 1","Gpr146"
"Strn3",5.86074627209985e-12,0.394636947617337,0.267,0.135,9.81968037890331e-08,"Microglia 1","Strn3"
"Tlr7",5.89581247639534e-12,0.412269406200638,0.442,0.298,9.87843380420038e-08,"Microglia 1","Tlr7"
"Taldo1",5.90477146652242e-12,-0.429553705476605,0.582,0.717,9.89344459215831e-08,"Microglia 1","Taldo1"
"Cenpm",5.98703703686098e-12,-0.205331828492193,0.003,0.069,1.00312805552606e-07,"Microglia 1","Cenpm"
"B4galt1",6.20021048635681e-12,0.412451962888588,0.412,0.294,1.03884526698908e-07,"Microglia 1","B4galt1"
"Lacc1",6.3345391352066e-12,0.414186079461795,0.47,0.301,1.06135203210387e-07,"Microglia 1","Lacc1"
"Tigd2",6.66679925156877e-12,0.411424779224348,0.317,0.19,1.11702221460035e-07,"Microglia 1","Tigd2"
"Slc16a3",6.77624355091503e-12,-0.317335027353063,0.062,0.183,1.13535960695581e-07,"Microglia 1","Slc16a3"
"Erp29",6.79290293941557e-12,-0.261008134721779,0.928,0.914,1.13815088749908e-07,"Microglia 1","Erp29"
"Camk2n1",6.87192690714188e-12,0.437082667672135,0.503,0.383,1.15139135329162e-07,"Microglia 1","Camk2n1"
"P3h2",7.15270198781544e-12,0.304201295699156,0.168,0.058,1.19843521805848e-07,"Microglia 1","P3h2"
"Smo",7.36457390789794e-12,0.365192847976699,0.232,0.111,1.2339343582683e-07,"Microglia 1","Smo"
"Arpp19",7.38957362288928e-12,-0.462574209879051,0.403,0.556,1.2381230605151e-07,"Microglia 1","Arpp19"
"Lockd",7.41595239818749e-12,-0.243183735525627,0.005,0.073,1.24254282431631e-07,"Microglia 1","Lockd"
"Arid5b",7.48736494649768e-12,0.458832998817133,0.31,0.171,1.25450799678569e-07,"Microglia 1","Arid5b"
"Acer3",7.49379639596261e-12,0.425434080978913,0.487,0.33,1.25558558614354e-07,"Microglia 1","Acer3"
"Psmb5",7.51888006976147e-12,-0.492357508148565,0.435,0.576,1.25978835568853e-07,"Microglia 1","Psmb5"
"Stxbp3",7.70839084721865e-12,0.369926749200248,0.263,0.141,1.29154088645149e-07,"Microglia 1","Stxbp3"
"Ppig",7.84153034985649e-12,0.430428095681768,0.395,0.288,1.31384841011846e-07,"Microglia 1","Ppig"
"Il13ra1",8.29188766359906e-12,0.38014179711952,0.318,0.21,1.38930577803602e-07,"Microglia 1","Il13ra1"
"Etnk1",8.5313097017385e-12,0.393843706376299,0.4,0.235,1.42942094052628e-07,"Microglia 1","Etnk1"
"Mtss1",8.63133378522807e-12,0.332965917092112,0.178,0.066,1.44617997571496e-07,"Microglia 1","Mtss1"
"H2-Q7",8.801835130154e-12,-0.529660761977828,0.047,0.153,1.4747474760573e-07,"Microglia 1","H2-Q7"
"Hmgn1",8.96649278029496e-12,-0.498046484470238,0.422,0.574,1.50233586533842e-07,"Microglia 1","Hmgn1"
"A630001G21Rik",9.25342928356311e-12,0.381743761813278,0.27,0.14,1.550412076461e-07,"Microglia 1","A630001G21Rik"
"Chfr",9.38715534373494e-12,0.336945250392072,0.263,0.16,1.57281787784279e-07,"Microglia 1","Chfr"
"Kbtbd2",9.43774737037649e-12,0.36689486042164,0.232,0.11,1.58129457190658e-07,"Microglia 1","Kbtbd2"
"Adnp",9.53940884647243e-12,0.386964555837823,0.338,0.192,1.59832795222646e-07,"Microglia 1","Adnp"
"Gtpbp2",9.67535252267368e-12,0.390838660464698,0.347,0.194,1.62110531517398e-07,"Microglia 1","Gtpbp2"
"Wasl",9.74785022049784e-12,0.32735199937087,0.197,0.083,1.63325230444441e-07,"Microglia 1","Wasl"
"Zfp157",1.03600354519745e-11,0.332336863007249,0.187,0.074,1.73582393997833e-07,"Microglia 1","Zfp157"
"Mepce",1.03734802574504e-11,0.338309569766873,0.213,0.093,1.73807661713582e-07,"Microglia 1","Mepce"
"Nbeal1",1.06393905195334e-11,0.387032686945906,0.22,0.096,1.78262988154783e-07,"Microglia 1","Nbeal1"
"Gm2000",1.07101037016822e-11,-0.420719086612065,0.183,0.34,1.79447787521685e-07,"Microglia 1","Gm2000"
"Abcb4",1.0939812088043e-11,0.342537812612218,0.152,0.054,1.83296551535161e-07,"Microglia 1","Abcb4"
"Jarid2",1.14953887814756e-11,0.360878528591036,0.215,0.1,1.92605239033623e-07,"Microglia 1","Jarid2"
"Vezf1",1.18905546720149e-11,0.327742430252116,0.19,0.08,1.99226243529609e-07,"Microglia 1","Vezf1"
"Reep5",1.19320958320126e-11,-0.359736528204895,0.733,0.808,1.99922265665371e-07,"Microglia 1","Reep5"
"Nisch",1.23018229649632e-11,0.401081275268937,0.473,0.341,2.06117043777959e-07,"Microglia 1","Nisch"
"Vps29",1.29770949046184e-11,-0.481675049878908,0.408,0.54,2.17431225126882e-07,"Microglia 1","Vps29"
"Rlim",1.30683165435251e-11,0.374666196471067,0.238,0.128,2.18959643686762e-07,"Microglia 1","Rlim"
"Diaph2",1.33082596918431e-11,0.398495439730522,0.363,0.215,2.22979891136831e-07,"Microglia 1","Diaph2"
"Srpk2",1.33482736115112e-11,0.381493031304867,0.323,0.196,2.23650324360869e-07,"Microglia 1","Srpk2"
"Clcn4",1.37443848994242e-11,0.384898098546064,0.308,0.188,2.30287168989853e-07,"Microglia 1","Clcn4"
"Pgls",1.37544271944162e-11,-0.430360467040206,0.427,0.595,2.30455427642443e-07,"Microglia 1","Pgls"
"Ftl1-ps1",1.39844245985566e-11,-0.484769634650744,0.097,0.227,2.34309034148816e-07,"Microglia 1","Ftl1-ps1"
"Gmeb1",1.40719150701553e-11,0.308465836431031,0.175,0.069,2.35774937000452e-07,"Microglia 1","Gmeb1"
"Hist1h2ab",1.44989776098319e-11,-0.502356127971156,0.02,0.094,2.42930369852733e-07,"Microglia 1","Hist1h2ab"
"Tomm20",1.45459830443548e-11,-0.400297062126798,0.575,0.691,2.43717945908165e-07,"Microglia 1","Tomm20"
"Gusb",1.55302973290408e-11,-0.41794306805978,0.562,0.687,2.60210131748078e-07,"Microglia 1","Gusb"
"Slc25a3",1.55784052130306e-11,-0.418062112333933,0.692,0.799,2.61016179344328e-07,"Microglia 1","Slc25a3"
"Herpud2",1.58740560530884e-11,0.307173225904891,0.168,0.07,2.65969809169495e-07,"Microglia 1","Herpud2"
"Etv1",1.58974535424593e-11,0.370381488469692,0.208,0.094,2.66361834103906e-07,"Microglia 1","Etv1"
"Rps4x",1.59004502004143e-11,-0.254463766442811,0.985,0.984,2.66412043107941e-07,"Microglia 1","Rps4x"
"Mob1a",1.60516275884564e-11,0.398463443568704,0.513,0.363,2.68945020244586e-07,"Microglia 1","Mob1a"
"Eloc",1.60589632598562e-11,-0.49712648729202,0.42,0.556,2.6906792941889e-07,"Microglia 1","Eloc"
"Arhgap25",1.63577961690217e-11,0.382924266638041,0.317,0.197,2.74074874811958e-07,"Microglia 1","Arhgap25"
"Madd",1.64631823424557e-11,0.360915217271264,0.233,0.11,2.75840620147845e-07,"Microglia 1","Madd"
"Timm10b",1.64982222012352e-11,-0.419366609332061,0.583,0.723,2.76427712981695e-07,"Microglia 1","Timm10b"
"Cpeb4",1.75159709445475e-11,0.346647491083388,0.217,0.109,2.93480093175894e-07,"Microglia 1","Cpeb4"
"Atrx",1.75848677197092e-11,0.436547999691294,0.478,0.322,2.94634458643727e-07,"Microglia 1","Atrx"
"Gng2",1.84378217248897e-11,0.399195052529947,0.438,0.291,3.08925703000527e-07,"Microglia 1","Gng2"
"Exoc3",1.88186884484133e-11,0.368499968782989,0.318,0.212,3.15307124953165e-07,"Microglia 1","Exoc3"
"Ccpg1",1.93059410014152e-11,0.407153957813966,0.275,0.159,3.23471041478712e-07,"Microglia 1","Ccpg1"
"Tbk1",1.93558256619204e-11,0.372042456258523,0.242,0.124,3.24306858965476e-07,"Microglia 1","Tbk1"
"Hnrnpa2b1",1.97307462009432e-11,0.35938412271352,0.835,0.756,3.30588652596804e-07,"Microglia 1","Hnrnpa2b1"
"S100a1",2.04928947812409e-11,-0.437859235105202,0.085,0.213,3.43358452059691e-07,"Microglia 1","S100a1"
"Cop1",2.06671325859011e-11,0.35152419250038,0.235,0.129,3.46277806476773e-07,"Microglia 1","Cop1"
"Pcm1",2.11848918028967e-11,0.376674664932793,0.303,0.196,3.54952862157534e-07,"Microglia 1","Pcm1"
"Siglece",2.21265097215955e-11,0.353117835959949,0.213,0.105,3.70729670385332e-07,"Microglia 1","Siglece"
"Tbca",2.31257644483648e-11,-0.467295413975095,0.51,0.636,3.87472183332352e-07,"Microglia 1","Tbca"
"Fam114a2",2.31783893509812e-11,0.353722375650739,0.27,0.153,3.88353913575691e-07,"Microglia 1","Fam114a2"
"Rgl2",2.3687718810906e-11,0.364887941333587,0.275,0.147,3.9688772867673e-07,"Microglia 1","Rgl2"
"Ywhaz",2.42785630553796e-11,0.383569682075806,0.658,0.54,4.06787323992885e-07,"Microglia 1","Ywhaz"
"Stag1",2.52587145590629e-11,0.40177920097219,0.318,0.206,4.232097624371e-07,"Microglia 1","Stag1"
"Ppp1r15a",2.54109563078441e-11,0.411829454673713,0.217,0.098,4.25760572937928e-07,"Microglia 1","Ppp1r15a"
"Fam162a",2.7125959989069e-11,-0.446978640022843,0.108,0.244,4.54495459616851e-07,"Microglia 1","Fam162a"
"Sp1",2.71813100628024e-11,0.362734110771831,0.197,0.091,4.55422850102255e-07,"Microglia 1","Sp1"
"Neurl3",2.74259408498617e-11,0.366627085753541,0.238,0.113,4.59521638939433e-07,"Microglia 1","Neurl3"
"Wls",2.74654980828099e-11,0.393840119125799,0.447,0.307,4.6018442037748e-07,"Microglia 1","Wls"
"Maml2",2.79066526267517e-11,0.3489023719377,0.207,0.094,4.67575964761225e-07,"Microglia 1","Maml2"
"Calr",2.93740337148425e-11,-0.372364663329864,0.887,0.899,4.92161934892187e-07,"Microglia 1","Calr"
"Ppp4r3b",2.95233892263046e-11,0.374069959082981,0.288,0.16,4.94664386486734e-07,"Microglia 1","Ppp4r3b"
"Cnot2",3.00127688574786e-11,0.392475456324669,0.305,0.179,5.02863942207054e-07,"Microglia 1","Cnot2"
"Ube2l3",3.00462822935608e-11,-0.4305320270596,0.433,0.598,5.03425459828612e-07,"Microglia 1","Ube2l3"
"Lsm2",3.01102511741522e-11,-0.429456521370027,0.105,0.236,5.0449725842292e-07,"Microglia 1","Lsm2"
"Timp2",3.10285337176853e-11,-0.371924134645252,0.875,0.861,5.19883082439817e-07,"Microglia 1","Timp2"
"Asap1",3.1944186144311e-11,0.36772136016791,0.453,0.319,5.3522483884793e-07,"Microglia 1","Asap1"
"Rogdi",3.27662214890322e-11,0.351796479297114,0.302,0.154,5.48998041048734e-07,"Microglia 1","Rogdi"
"Abhd6",3.30830888176875e-11,0.407384817540586,0.44,0.3,5.54307153140354e-07,"Microglia 1","Abhd6"
"Foxj2",3.31279621809615e-11,0.334988610977652,0.202,0.089,5.5505900634201e-07,"Microglia 1","Foxj2"
"Dad1",3.54076612007623e-11,-0.398561722640858,0.688,0.762,5.93255363418772e-07,"Microglia 1","Dad1"
"Trib1",3.72336141222346e-11,0.41431494231244,0.253,0.127,6.23849204618041e-07,"Microglia 1","Trib1"
"Zfp691",3.76377213889343e-11,0.300670973271689,0.18,0.088,6.30620021871595e-07,"Microglia 1","Zfp691"
"Irak2",3.8393763156242e-11,0.37810042593586,0.242,0.13,6.43287501682834e-07,"Microglia 1","Irak2"
"Evi5",3.9973831936556e-11,0.346115064249433,0.197,0.095,6.69761554096996e-07,"Microglia 1","Evi5"
"Twistnb",4.05707954900927e-11,0.375363830549319,0.302,0.176,6.79763678436503e-07,"Microglia 1","Twistnb"
"Rlf",4.06069785554056e-11,0.338844876451098,0.207,0.103,6.80369925695821e-07,"Microglia 1","Rlf"
"Npc1",4.06640938524938e-11,0.379574330002595,0.407,0.272,6.81326892498533e-07,"Microglia 1","Npc1"
"Bhlhe41",4.09969058525858e-11,0.443351145681179,0.592,0.468,6.86903157560075e-07,"Microglia 1","Bhlhe41"
"Tsix",4.19361031822629e-11,0.387720115427249,0.107,0.033,7.02639408818815e-07,"Microglia 1","Tsix"
"Aif1",4.19368993652843e-11,-0.282598989771826,0.967,0.952,7.02652748865339e-07,"Microglia 1","Aif1"
"Mctp1",4.28013611095592e-11,0.332410037171349,0.187,0.079,7.17136805390665e-07,"Microglia 1","Mctp1"
"Tle5",4.31082904237873e-11,-0.451867523140086,0.327,0.498,7.22279406050556e-07,"Microglia 1","Tle5"
"Mafg",4.33342717099967e-11,0.3669446849964,0.392,0.296,7.26065722500995e-07,"Microglia 1","Mafg"
"Dut",4.37582221549334e-11,-0.363631546982959,0.027,0.116,7.3316901220591e-07,"Microglia 1","Dut"
"Rere",4.50099638621098e-11,0.339786430485953,0.285,0.154,7.54141944509649e-07,"Microglia 1","Rere"
"Il21r",4.69991942527583e-11,0.375498269908296,0.393,0.258,7.87471499704965e-07,"Microglia 1","Il21r"
"Lyl1",4.70400294702664e-11,0.3885140381952,0.388,0.279,7.88155693774313e-07,"Microglia 1","Lyl1"
"Ppm1l",4.72112570943248e-11,0.263486228078673,0.108,0.03,7.91024612615412e-07,"Microglia 1","Ppm1l"
"Stx16",4.82371769693903e-11,0.387352742706179,0.387,0.242,8.08213900122135e-07,"Microglia 1","Stx16"
"Ly6a",4.83964885033953e-11,-0.846240549298265,0.062,0.159,8.10883164874388e-07,"Microglia 1","Ly6a"
"Tbl1x",5.03826322452273e-11,0.35607696574622,0.275,0.138,8.44161003268783e-07,"Microglia 1","Tbl1x"
"Cldnd1",5.08822214673201e-11,0.357346273615301,0.3,0.198,8.52531620684949e-07,"Microglia 1","Cldnd1"
"Irf5",5.39039061781807e-11,0.37456453281288,0.455,0.302,9.03159948015417e-07,"Microglia 1","Irf5"
"Dnajb4",5.48928103115386e-11,0.342898709870821,0.18,0.078,9.19729036769829e-07,"Microglia 1","Dnajb4"
"Dstyk",5.67199014161731e-11,0.270637211700357,0.138,0.054,9.50341948227979e-07,"Microglia 1","Dstyk"
"Atp11c",5.68448249850968e-11,0.297133220761526,0.142,0.057,9.52435042625296e-07,"Microglia 1","Atp11c"
"Atxn2",5.73118846432004e-11,0.382719137470533,0.262,0.144,9.60260627196822e-07,"Microglia 1","Atxn2"
"H2-D1",5.81566570505002e-11,-0.487010731434891,0.888,0.878,9.7441478888113e-07,"Microglia 1","H2-D1"
"Tgfbrap1",5.81684682416786e-11,0.357479324504215,0.248,0.125,9.74612685389325e-07,"Microglia 1","Tgfbrap1"
"Ssr2",6.00625169179551e-11,-0.423803912624683,0.422,0.581,1.00634747096034e-06,"Microglia 1","Ssr2"
"Tspyl1",6.25901949029365e-11,0.312638914439672,0.177,0.071,1.0486987155987e-06,"Microglia 1","Tspyl1"
"Mydgf",6.32604988201382e-11,-0.427943861447602,0.447,0.593,1.05992965773141e-06,"Microglia 1","Mydgf"
"Ptprj",6.36057815536741e-11,0.433523458736048,0.422,0.29,1.06571486993181e-06,"Microglia 1","Ptprj"
"Klhl9",6.42424289944273e-11,0.3712857899194,0.303,0.161,1.07638189780163e-06,"Microglia 1","Klhl9"
"Lsm6",6.48282922474724e-11,-0.470830512637222,0.377,0.533,1.0861980366064e-06,"Microglia 1","Lsm6"
"Pnpla8",6.53239625987793e-11,0.366228643652249,0.318,0.207,1.09450299334255e-06,"Microglia 1","Pnpla8"
"Zbtb44",6.59508424205777e-11,0.260109094822804,0.125,0.054,1.10500636475678e-06,"Microglia 1","Zbtb44"
"B4galt6",6.8251911776732e-11,0.346982041624665,0.195,0.106,1.14356078181914e-06,"Microglia 1","B4galt6"
"Plk1",6.82789693101475e-11,-0.194413994258081,0.002,0.058,1.14401413079152e-06,"Microglia 1","Plk1"
"Fam168b",6.92095182088431e-11,0.355774381266713,0.258,0.15,1.15960547758917e-06,"Microglia 1","Fam168b"
"Irf2bpl",7.01817317791316e-11,0.405596365764025,0.405,0.259,1.17589491595935e-06,"Microglia 1","Irf2bpl"
"Psma2",7.07245225825032e-11,-0.445527171381179,0.498,0.63,1.18498937586984e-06,"Microglia 1","Psma2"
"Usp34",7.12581571656081e-11,0.377394316070939,0.325,0.196,1.19393042330976e-06,"Microglia 1","Usp34"
"Slc12a9",7.2363619888229e-11,0.379152311004944,0.382,0.255,1.21245245122728e-06,"Microglia 1","Slc12a9"
"Dnajc1",7.24039218603261e-11,0.383190864376566,0.342,0.222,1.21312771076976e-06,"Microglia 1","Dnajc1"
"Osbpl11",7.26047153467671e-11,0.3808610093177,0.35,0.201,1.21649200563508e-06,"Microglia 1","Osbpl11"
"Malt1",7.27456759390066e-11,0.331355323257659,0.187,0.077,1.21885380035806e-06,"Microglia 1","Malt1"
"Pf4",7.30038380366548e-11,-0.655507336708864,0.042,0.135,1.22317930630415e-06,"Microglia 1","Pf4"
"Cnot8",7.38758516783282e-11,0.365887512057874,0.29,0.158,1.23778989487039e-06,"Microglia 1","Cnot8"
"Txndc17",7.53714865590908e-11,-0.461740424717849,0.415,0.553,1.26284925729757e-06,"Microglia 1","Txndc17"
"Trip12",7.57650920497953e-11,0.385353251285915,0.315,0.185,1.26944411729432e-06,"Microglia 1","Trip12"
"Polr2f",7.69670450356994e-11,-0.486327235661902,0.223,0.378,1.28958283957314e-06,"Microglia 1","Polr2f"
"Dpp8",7.89651223994751e-11,0.361194547477096,0.273,0.163,1.32306062580321e-06,"Microglia 1","Dpp8"
"Ireb2",7.97324349392273e-11,0.310491069715287,0.202,0.108,1.33591694740675e-06,"Microglia 1","Ireb2"
"Kansl1l",8.03759097401321e-11,0.344026483397331,0.188,0.088,1.34669836769591e-06,"Microglia 1","Kansl1l"
"Cnot3",8.06749145584619e-11,0.389391240917311,0.365,0.231,1.35170819342703e-06,"Microglia 1","Cnot3"
"Arsb",8.12643272339782e-11,0.398390857146026,0.592,0.447,1.36158380280531e-06,"Microglia 1","Arsb"
"Dennd1c",8.14167105726403e-11,0.391467291307347,0.287,0.157,1.36413698564459e-06,"Microglia 1","Dennd1c"
"Tspan14",8.15661377536934e-11,0.370972030551167,0.473,0.316,1.36664063806313e-06,"Microglia 1","Tspan14"
"Gnpda2",8.25107807598429e-11,0.317376930078723,0.173,0.07,1.38246813163117e-06,"Microglia 1","Gnpda2"
"Trmt13",8.27798058407404e-11,0.336709947769952,0.228,0.119,1.3869756468616e-06,"Microglia 1","Trmt13"
"Zmym4",8.29889725229449e-11,0.345214436185637,0.195,0.096,1.39048023462194e-06,"Microglia 1","Zmym4"
"Mgme1",8.2992334040878e-11,0.310860641792573,0.152,0.061,1.39053655685491e-06,"Microglia 1","Mgme1"
"Klk8",8.51103232245911e-11,0.402063121681498,0.435,0.281,1.42602346562802e-06,"Microglia 1","Klk8"
"Plxdc1",8.95885595797938e-11,0.321693721286632,0.177,0.074,1.50105631575944e-06,"Microglia 1","Plxdc1"
"Atf7",9.00619936739132e-11,0.351111245719678,0.248,0.122,1.50898870400642e-06,"Microglia 1","Atf7"
"Asah1",9.28511322872906e-11,0.310426303130387,0.82,0.702,1.55572072147355e-06,"Microglia 1","Asah1"
"Lrch1",9.31707739066411e-11,0.347669837880662,0.18,0.084,1.56107631680577e-06,"Microglia 1","Lrch1"
"Lrif1",9.38466841419445e-11,0.36857471653424,0.293,0.17,1.57240119279828e-06,"Microglia 1","Lrif1"
"Taz",9.52944867363386e-11,0.318555848433954,0.265,0.171,1.59665912526735e-06,"Microglia 1","Taz"
"Ubl4a",9.78179733137485e-11,-0.372668918505603,0.11,0.243,1.63894014287186e-06,"Microglia 1","Ubl4a"
"Lcp2",1.02284385969493e-10,0.402157345415252,0.487,0.337,1.71377488691886e-06,"Microglia 1","Lcp2"
"Eml4",1.04787536773411e-10,0.397335681837054,0.363,0.236,1.7557151786385e-06,"Microglia 1","Eml4"
"Cxcl10",1.05109756425794e-10,-1.44877775974133,0.012,0.082,1.76111396891419e-06,"Microglia 1","Cxcl10"
