"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Arhgap25",1.04880680551009e-25,-0.192296318734465,0.22,0.195,1.75727580263216e-21,"Mono/Mac 1","Arhgap25"
"Ccdc47",1.05657183863495e-25,-0.353755263382517,0.152,0.208,1.77028611563287e-21,"Mono/Mac 1","Ccdc47"
"Cpsf2",1.08793554810668e-25,0.075868516928928,0.228,0.118,1.82283601085275e-21,"Mono/Mac 1","Cpsf2"
"Sec63",1.10187415852648e-25,-0.0748169705548655,0.21,0.144,1.84619015261112e-21,"Mono/Mac 1","Sec63"
"Sh3bp1",1.11248106157294e-25,0.126589725560293,0.277,0.151,1.86396201866547e-21,"Mono/Mac 1","Sh3bp1"
"Ppp2r2a",1.11629949389708e-25,-0.0201095203031961,0.237,0.152,1.87035980202456e-21,"Mono/Mac 1","Ppp2r2a"
"Igbp1",1.11713404996911e-25,0.00376814254400304,0.303,0.207,1.87175810072325e-21,"Mono/Mac 1","Igbp1"
"Akap8l",1.12270686355765e-25,-0.380861669194032,0.085,0.166,1.88109534989084e-21,"Mono/Mac 1","Akap8l"
"Nub1",1.14476588154533e-25,-0.0827776894673745,0.243,0.176,1.9180552345292e-21,"Mono/Mac 1","Nub1"
"Phc2",1.15183300752125e-25,0.128982069354589,0.232,0.111,1.92989620410186e-21,"Mono/Mac 1","Phc2"
"Bag6",1.16153275265091e-25,0.0421646704575071,0.227,0.131,1.9461481270666e-21,"Mono/Mac 1","Bag6"
"Irak1",1.21791292226726e-25,-0.053768368449514,0.246,0.169,2.04061310125879e-21,"Mono/Mac 1","Irak1"
"Me2",1.23350095247624e-25,0.151199486874,0.228,0.103,2.06673084587395e-21,"Mono/Mac 1","Me2"
"Mcur1",1.24800818906316e-25,-0.091036934814968,0.244,0.183,2.09103772077532e-21,"Mono/Mac 1","Mcur1"
"Klhdc3",1.28409971582799e-25,0.0890377497016396,0.167,0.072,2.1515090738698e-21,"Mono/Mac 1","Klhdc3"
"Spata13",1.31278622063625e-25,-0.429049699368019,0.189,0.241,2.19957331267604e-21,"Mono/Mac 1","Spata13"
"Hdc",1.31380805473832e-25,-1.06135709842016,0.038,0.108,2.20128539571405e-21,"Mono/Mac 1","Hdc"
"Cd83",1.34794277668457e-25,-0.558847161262207,0.05,0.175,2.25847812233499e-21,"Mono/Mac 1","Cd83"
"Gripap1",1.36930686906339e-25,-0.14539235307638,0.208,0.17,2.29427365911572e-21,"Mono/Mac 1","Gripap1"
"Hhex",1.38196752709593e-25,-0.217523679009707,0.228,0.2,2.31548659164923e-21,"Mono/Mac 1","Hhex"
"Parp9",1.38615896456781e-25,0.171792023671544,0.284,0.143,2.32250934513336e-21,"Mono/Mac 1","Parp9"
"Arfrp1",1.38957445379296e-25,-0.102687315048909,0.218,0.166,2.32823199733011e-21,"Mono/Mac 1","Arfrp1"
"Cdc123",1.39080715525027e-25,-0.036154539748312,0.247,0.171,2.33029738862183e-21,"Mono/Mac 1","Cdc123"
"Agtrap",1.39480557230656e-25,0.0113993084537567,0.217,0.125,2.33699673639964e-21,"Mono/Mac 1","Agtrap"
"Nucb2",1.40050232491882e-25,-0.0473800886936698,0.229,0.143,2.34654164540149e-21,"Mono/Mac 1","Nucb2"
"Ccdc97",1.42936761291116e-25,0.0256922654534096,0.151,0.073,2.39490543543264e-21,"Mono/Mac 1","Ccdc97"
"Napg",1.46947977061965e-25,-0.14101685554149,0.197,0.158,2.46211335567323e-21,"Mono/Mac 1","Napg"
"Rbck1",1.47097210885483e-25,0.0554153010633554,0.231,0.131,2.46461376838627e-21,"Mono/Mac 1","Rbck1"
"Foxj2",1.48284777167813e-25,0.000494948386658423,0.171,0.102,2.4845114414467e-21,"Mono/Mac 1","Foxj2"
"H2-Oa",1.51903874976317e-25,-0.372781523952166,0.02,0.122,2.54514942522819e-21,"Mono/Mac 1","H2-Oa"
"Ppp3cb",1.53234848908037e-25,-0.0172936900512438,0.214,0.133,2.56744989345416e-21,"Mono/Mac 1","Ppp3cb"
"Relb",1.53944562856756e-25,-0.108075482403056,0.205,0.136,2.57934115066494e-21,"Mono/Mac 1","Relb"
"Got2",1.56696654918326e-25,0.129846565173477,0.246,0.12,2.62545245315655e-21,"Mono/Mac 1","Got2"
"Rhoa",1.63345535655922e-25,0.113380814678217,0.97,0.841,2.73685444991497e-21,"Mono/Mac 1","Rhoa"
"Iqsec1",1.69274430554958e-25,-0.148917172266872,0.198,0.134,2.83619308394832e-21,"Mono/Mac 1","Iqsec1"
"Ccdc28b",1.70436435572306e-25,0.104765236462148,0.218,0.107,2.85566247801399e-21,"Mono/Mac 1","Ccdc28b"
"Katna1",1.75150545767059e-25,0.0782711074046862,0.216,0.112,2.93464739432707e-21,"Mono/Mac 1","Katna1"
"Ubl7",1.75295535777963e-25,0.0493238161263282,0.19,0.09,2.93707670195976e-21,"Mono/Mac 1","Ubl7"
"Tbpl1",1.83903103845815e-25,-0.123165101238704,0.176,0.138,3.08129650493663e-21,"Mono/Mac 1","Tbpl1"
"Chd8",1.90356634047633e-25,-0.102101241760109,0.213,0.157,3.18942540346809e-21,"Mono/Mac 1","Chd8"
"Rbks",2.00706540163846e-25,0.173791017100231,0.147,0.043,3.36283808044523e-21,"Mono/Mac 1","Rbks"
"C3ar1",2.00963704064583e-25,0.335615454441661,0.501,0.303,3.36714686160209e-21,"Mono/Mac 1","C3ar1"
"Sat1",2.0211129301906e-25,0.0759409321922857,0.931,0.783,3.38637471453436e-21,"Mono/Mac 1","Sat1"
"Vhl",2.09921733423804e-25,-0.0621494229405825,0.186,0.12,3.51723864351583e-21,"Mono/Mac 1","Vhl"
"Tpgs1",2.22433454666922e-25,0.097688524163652,0.313,0.186,3.72687253294429e-21,"Mono/Mac 1","Tpgs1"
"Usf1",2.22710884396017e-25,0.0948684331853386,0.303,0.178,3.73152086805526e-21,"Mono/Mac 1","Usf1"
"Exoc5",2.23337917669943e-25,-0.015656618839068,0.244,0.158,3.7420268105599e-21,"Mono/Mac 1","Exoc5"
"Fip1l1",2.24506010077663e-25,-0.161604965286906,0.232,0.19,3.76159819885124e-21,"Mono/Mac 1","Fip1l1"
"Inhba",2.24668565817196e-25,0.674209115489831,0.102,0.015,3.76432182026712e-21,"Mono/Mac 1","Inhba"
"Gcsh",2.28746309029331e-25,0.191769428050887,0.202,0.079,3.83264440778645e-21,"Mono/Mac 1","Gcsh"
"Irf1",2.44026159027152e-25,0.0991193017115075,0.396,0.239,4.08865829449994e-21,"Mono/Mac 1","Irf1"
"Plpbp",2.51648652645088e-25,0.000554447314914053,0.205,0.126,4.21637317506845e-21,"Mono/Mac 1","Plpbp"
"Tbxas1",2.56109841818701e-25,-0.35609047036383,0.157,0.196,4.29112039967233e-21,"Mono/Mac 1","Tbxas1"
"Top2b",2.58745006952344e-25,-0.167923897529101,0.232,0.193,4.33527259148652e-21,"Mono/Mac 1","Top2b"
"Arid1a",2.60297468246051e-25,-0.213003541077224,0.313,0.289,4.36128408046258e-21,"Mono/Mac 1","Arid1a"
"Ppm1a",2.61629570091782e-25,-0.0776279876323271,0.183,0.123,4.3836034468878e-21,"Mono/Mac 1","Ppm1a"
"Vps36",2.69645415637501e-25,0.00704537501555347,0.308,0.201,4.51790893900633e-21,"Mono/Mac 1","Vps36"
"Cerk",2.8212742019541e-25,0.073232642394383,0.313,0.187,4.72704492537409e-21,"Mono/Mac 1","Cerk"
"Ncoa3",2.8237142620565e-25,-0.0373898465870249,0.327,0.222,4.73113324607567e-21,"Mono/Mac 1","Ncoa3"
"Hpf1",3.00032414164095e-25,-0.213207958823313,0.271,0.235,5.02704309931941e-21,"Mono/Mac 1","Hpf1"
"Fam162a",3.03483147045706e-25,0.18485740509316,0.444,0.258,5.08486012875081e-21,"Mono/Mac 1","Fam162a"
"Acly",3.03900449906992e-25,0.0981830980313067,0.28,0.164,5.09185203819165e-21,"Mono/Mac 1","Acly"
"Gm36172",3.10023967972093e-25,0.116095707346291,0.061,0.003,5.19445158337242e-21,"Mono/Mac 1","Gm36172"
"Supt5",3.10427515865822e-25,-0.0655986302841745,0.3,0.215,5.20121302833184e-21,"Mono/Mac 1","Supt5"
"Pdlim7",3.10800294450502e-25,-0.0191273570944488,0.155,0.08,5.20745893351816e-21,"Mono/Mac 1","Pdlim7"
"Anp32e",3.1646901892765e-25,-0.151779620018185,0.243,0.197,5.30243841213278e-21,"Mono/Mac 1","Anp32e"
"Msrb2",3.19796917772279e-25,-0.329155935732309,0.018,0.118,5.35819735727453e-21,"Mono/Mac 1","Msrb2"
"Gm20406",3.23508669304757e-25,-0.493312443021918,0,0.078,5.42038775420121e-21,"Mono/Mac 1","Gm20406"
"Mxi1",3.3616270112365e-25,0.142476670969159,0.282,0.15,5.63240605732675e-21,"Mono/Mac 1","Mxi1"
"Mif",3.44754870098926e-25,0.178009787982107,0.871,0.691,5.77636784850751e-21,"Mono/Mac 1","Mif"
"Tmem60",3.44886217515803e-25,-0.122520888082557,0.176,0.148,5.77856857447727e-21,"Mono/Mac 1","Tmem60"
"E2f4",3.65496542077734e-25,0.0386484037856687,0.208,0.117,6.12389456251244e-21,"Mono/Mac 1","E2f4"
"Pip5k1c",3.68613259009152e-25,0.0979419516423456,0.233,0.116,6.17611515469834e-21,"Mono/Mac 1","Pip5k1c"
"Il16",3.69347243200919e-25,-0.296618990111276,0.178,0.188,6.1884130598314e-21,"Mono/Mac 1","Il16"
"Zc3h7a",3.83607297997244e-25,-0.15025753036114,0.223,0.176,6.42734027794382e-21,"Mono/Mac 1","Zc3h7a"
"Cmtm3",3.88633046079821e-25,0.0475228485173877,0.24,0.142,6.51154668706739e-21,"Mono/Mac 1","Cmtm3"
"Rab11fip1",3.92559477388014e-25,-0.206948588719488,0.148,0.099,6.57733404363618e-21,"Mono/Mac 1","Rab11fip1"
"Lta4h",3.97386094430769e-25,0.0193121040026146,0.197,0.114,6.65820401218753e-21,"Mono/Mac 1","Lta4h"
"Camk1d",4.17818586481228e-25,-0.120330562459874,0.251,0.195,7.00055041649297e-21,"Mono/Mac 1","Camk1d"
"Srxn1",4.22199896585239e-25,-0.0401618563891069,0.126,0.052,7.07395926728568e-21,"Mono/Mac 1","Srxn1"
"Klhl9",4.27257406568413e-25,-0.00095523554095911,0.225,0.141,7.15869784705376e-21,"Mono/Mac 1","Klhl9"
"Ckap4",4.30093793835874e-25,0.110299753871881,0.242,0.126,7.20622151572006e-21,"Mono/Mac 1","Ckap4"
"Sec16a",4.37710435962275e-25,0.0103800693736444,0.151,0.083,7.33383835454793e-21,"Mono/Mac 1","Sec16a"
"Dhx36",4.40275460860179e-25,-0.150780106038302,0.281,0.227,7.37681534671231e-21,"Mono/Mac 1","Dhx36"
"Ormdl2",4.4160061101988e-25,-0.0893337437465669,0.293,0.226,7.39901823763809e-21,"Mono/Mac 1","Ormdl2"
"Adora3",4.42700608253276e-25,-0.392373703639454,0.028,0.132,7.41744869128363e-21,"Mono/Mac 1","Adora3"
"Necap1",4.44605989114067e-25,0.0315802150153763,0.175,0.091,7.4493733476062e-21,"Mono/Mac 1","Necap1"
"Tex264",4.47608218729245e-25,0.0113687742955403,0.176,0.1,7.49967570480849e-21,"Mono/Mac 1","Tex264"
"Plekhm1",4.51110914404984e-25,0.0607035606836885,0.129,0.049,7.55836337085551e-21,"Mono/Mac 1","Plekhm1"
"Lrch4",4.59392314672973e-25,0.098605845419312,0.266,0.152,7.69711823234566e-21,"Mono/Mac 1","Lrch4"
"Lyl1",4.63248262849676e-25,-0.113327176532019,0.248,0.195,7.76172464404632e-21,"Mono/Mac 1","Lyl1"
"Akt2",4.77525180756957e-25,0.0561613624557018,0.204,0.105,8.00093440358282e-21,"Mono/Mac 1","Akt2"
"Dnajc2",4.80416164627073e-25,-0.199493184982598,0.233,0.203,8.0493728383266e-21,"Mono/Mac 1","Dnajc2"
"Naga",4.9484060706021e-25,-0.187813122985537,0.197,0.173,8.29105437129382e-21,"Mono/Mac 1","Naga"
"Pla2g15",4.99543713877223e-25,-0.384470850583428,0.166,0.215,8.36985492601287e-21,"Mono/Mac 1","Pla2g15"
"Arhgap31",4.99718744447304e-25,-0.273346155237447,0.18,0.179,8.37278756321457e-21,"Mono/Mac 1","Arhgap31"
"Igf2r",5.03047978783823e-25,-0.0198447625683395,0.145,0.078,8.42856888452296e-21,"Mono/Mac 1","Igf2r"
"Med29",5.04660872801249e-25,-0.0166862129442471,0.274,0.184,8.45559292378493e-21,"Mono/Mac 1","Med29"
"Gja1",5.20593249117446e-25,0.36653711553791,0.054,0.002,8.72253988896281e-21,"Mono/Mac 1","Gja1"
"Ranbp9",5.51078362014349e-25,-0.0503123911761464,0.171,0.11,9.23331795555042e-21,"Mono/Mac 1","Ranbp9"
"Acbd6",5.68406087216254e-25,-0.0616397255898571,0.255,0.188,9.52364399130834e-21,"Mono/Mac 1","Acbd6"
"Galnt1",5.6864543973316e-25,-0.228325966137966,0.243,0.22,9.5276543427291e-21,"Mono/Mac 1","Galnt1"
"Pik3r6",5.6869024384477e-25,0.102610742994519,0.134,0.049,9.52840503561912e-21,"Mono/Mac 1","Pik3r6"
"Prcp",5.74059891866528e-25,0.101502580176074,0.377,0.244,9.61837348822368e-21,"Mono/Mac 1","Prcp"
"Dpysl2",5.80944285415066e-25,-0.0250044298075422,0.299,0.21,9.73372150212943e-21,"Mono/Mac 1","Dpysl2"
"Gm26740",5.81423259855754e-25,-0.253491652101627,0.233,0.211,9.74174671888315e-21,"Mono/Mac 1","Gm26740"
"Acat1",5.81707014729633e-25,-0.0775420726795611,0.206,0.144,9.746501031795e-21,"Mono/Mac 1","Acat1"
"Stfa2l1",5.8503636255806e-25,-1.86866301817068,0.004,0.091,9.8022842546603e-21,"Mono/Mac 1","Stfa2l1"
"Lpin2",6.3747859915901e-25,-0.246751913197773,0.198,0.199,1.06809539289092e-20,"Mono/Mac 1","Lpin2"
"Trim30d",6.39229224141864e-25,0.0438939437275379,0.343,0.21,1.07102856504969e-20,"Mono/Mac 1","Trim30d"
"Polr3c",6.56470494364105e-25,0.0707729105180069,0.151,0.065,1.09991631330706e-20,"Mono/Mac 1","Polr3c"
"Map3k8",6.65214918413798e-25,-0.324822541821304,0.178,0.162,1.11456759580232e-20,"Mono/Mac 1","Map3k8"
"Tbcc",6.69616629246158e-25,0.0195050418807643,0.201,0.116,1.12194266230194e-20,"Mono/Mac 1","Tbcc"
"Nsd2",6.84241259511449e-25,0.082889488996808,0.209,0.104,1.14644623031143e-20,"Mono/Mac 1","Nsd2"
"Plin3",6.90061160021283e-25,0.00785038548899331,0.202,0.112,1.15619747361566e-20,"Mono/Mac 1","Plin3"
"Timm17b",6.96872149505992e-25,-0.175051265575526,0.243,0.21,1.16760928649729e-20,"Mono/Mac 1","Timm17b"
"Map2k4",6.99417989456173e-25,0.0445118201860207,0.191,0.1,1.17187484133382e-20,"Mono/Mac 1","Map2k4"
"Ppt2",7.08932719133123e-25,0.0955923307274213,0.251,0.14,1.18781677090755e-20,"Mono/Mac 1","Ppt2"
"Pttg1",7.28287897894371e-25,-0.206606270693295,0.275,0.228,1.22024637292202e-20,"Mono/Mac 1","Pttg1"
"Gcnt1",7.32021333621724e-25,-0.527547343007828,0.151,0.237,1.2265017444832e-20,"Mono/Mac 1","Gcnt1"
"Spen",7.32837934472273e-25,-0.0375082587956945,0.202,0.132,1.22786995920829e-20,"Mono/Mac 1","Spen"
"Emilin1",7.61763067347355e-25,0.141459267610514,0.099,0.018,1.27633401934049e-20,"Mono/Mac 1","Emilin1"
"Zkscan3",7.65365816900219e-25,-0.269417231445911,0.155,0.174,1.28237042621632e-20,"Mono/Mac 1","Zkscan3"
"Man1a",7.71864005223956e-25,-0.418541225230977,0.166,0.228,1.29325814075274e-20,"Mono/Mac 1","Man1a"
"Smarcc2",7.90234488972669e-25,0.0488717391177657,0.22,0.124,1.32403788627371e-20,"Mono/Mac 1","Smarcc2"
"Tsta3",7.93770330160952e-25,0.0948770307082506,0.194,0.096,1.32996218818467e-20,"Mono/Mac 1","Tsta3"
"Ppp1cb",8.03585672590684e-25,-0.117247196709151,0.301,0.227,1.34640779442569e-20,"Mono/Mac 1","Ppp1cb"
"Tmem147",8.4522205872537e-25,-0.0201166073744476,0.364,0.266,1.41616955939436e-20,"Mono/Mac 1","Tmem147"
"Fnbp1",8.58834645758206e-25,-0.0846166124939834,0.299,0.228,1.43897744896787e-20,"Mono/Mac 1","Fnbp1"
"Ino80e",8.58898364783745e-25,-0.0426612421850081,0.19,0.127,1.43908421019516e-20,"Mono/Mac 1","Ino80e"
"Gmpr2",8.71844690523465e-25,-0.127206615706193,0.18,0.146,1.46077577897206e-20,"Mono/Mac 1","Gmpr2"
"Dpp3",8.87357254030441e-25,0.0836370220635763,0.179,0.082,1.486767079128e-20,"Mono/Mac 1","Dpp3"
"2900097C17Rik",9.32133428042839e-25,0.0700616488989134,0.263,0.148,1.56178955868578e-20,"Mono/Mac 1","2900097C17Rik"
"Gstp1",9.44966990218475e-25,0.0690158468042865,0.182,0.088,1.58329219211105e-20,"Mono/Mac 1","Gstp1"
"Ginm1",9.96180455543759e-25,-0.0342666555862827,0.186,0.123,1.66910035326357e-20,"Mono/Mac 1","Ginm1"
"Prelid3b",9.98974337176903e-25,0.0321407532687411,0.25,0.145,1.6737815019399e-20,"Mono/Mac 1","Prelid3b"
"2410006H16Rik",1.00637934533825e-24,0.192189341664422,0.769,0.576,1.68618859311424e-20,"Mono/Mac 1","2410006H16Rik"
"Taok1",1.1300275936142e-24,-0.115090182986663,0.258,0.2,1.89336123310059e-20,"Mono/Mac 1","Taok1"
"Eif2a",1.16565065453964e-24,0.0799235517018212,0.252,0.142,1.95304767168116e-20,"Mono/Mac 1","Eif2a"
"Gpr183",1.16647788286582e-24,-0.589565072030796,0.282,0.367,1.95443369274168e-20,"Mono/Mac 1","Gpr183"
"Itpa",1.17086854241693e-24,0.0707505605591758,0.19,0.096,1.96179024281957e-20,"Mono/Mac 1","Itpa"
"Mrpl48",1.18378229339615e-24,-0.00715397369218362,0.275,0.182,1.98342723258525e-20,"Mono/Mac 1","Mrpl48"
"Pde8a",1.18722252015019e-24,0.110911104656908,0.103,0.026,1.98919133251164e-20,"Mono/Mac 1","Pde8a"
"Dctn6",1.20475909585656e-24,-0.0935491464492431,0.213,0.157,2.01857386510766e-20,"Mono/Mac 1","Dctn6"
"Fcgrt",1.20884013309471e-24,-0.44996914317673,0.081,0.188,2.02541164300019e-20,"Mono/Mac 1","Fcgrt"
"Gatm",1.23545044904692e-24,-0.560374658494413,0.121,0.256,2.06999722737812e-20,"Mono/Mac 1","Gatm"
"Sec24c",1.23607645155025e-24,0.0842214511709577,0.18,0.081,2.07104609457245e-20,"Mono/Mac 1","Sec24c"
"Zbtb20",1.28724406510027e-24,-0.498442768021123,0.052,0.164,2.15677743107551e-20,"Mono/Mac 1","Zbtb20"
"Slc48a1",1.28831657834789e-24,0.205174412024714,0.239,0.104,2.15857442702189e-20,"Mono/Mac 1","Slc48a1"
"Ppp4r3a",1.3122667934636e-24,-0.134049262660088,0.223,0.172,2.19870301244826e-20,"Mono/Mac 1","Ppp4r3a"
"Pnpla2",1.31568559451464e-24,-0.146480264764524,0.191,0.146,2.20443121360927e-20,"Mono/Mac 1","Pnpla2"
"Prrc2a",1.32168116200956e-24,-0.128476744474765,0.248,0.197,2.21447678694701e-20,"Mono/Mac 1","Prrc2a"
"Prkx",1.34001133258984e-24,0.117101298276856,0.197,0.088,2.24518898775428e-20,"Mono/Mac 1","Prkx"
"Vwa5a",1.35483469101684e-24,0.188507970410379,0.275,0.134,2.27002552479871e-20,"Mono/Mac 1","Vwa5a"
"Ppp6r1",1.37683663972053e-24,-0.0409058351977782,0.235,0.164,2.30688978985174e-20,"Mono/Mac 1","Ppp6r1"
"Sec22b",1.39830741431536e-24,0.025685685360298,0.246,0.148,2.34286407268538e-20,"Mono/Mac 1","Sec22b"
"Cib2",1.4018418272283e-24,0.167715005957118,0.18,0.067,2.34878598152102e-20,"Mono/Mac 1","Cib2"
"Abca7",1.42495181682329e-24,0.0764391028669446,0.163,0.071,2.38750676908742e-20,"Mono/Mac 1","Abca7"
"Bvht",1.4344836471599e-24,0.111332362694494,0.056,0.002,2.40347735081642e-20,"Mono/Mac 1","Bvht"
"Usp47",1.43600928591724e-24,0.0609242972173751,0.198,0.104,2.40603355855433e-20,"Mono/Mac 1","Usp47"
"Snn",1.45176564453796e-24,-0.294292898874843,0.001,0.085,2.43243333742335e-20,"Mono/Mac 1","Snn"
"Zdhhc20",1.47303799190355e-24,-0.241994340970007,0.174,0.175,2.46807515543439e-20,"Mono/Mac 1","Zdhhc20"
"Dnajc10",1.51011497994574e-24,-0.00662593778830689,0.193,0.115,2.53019764889908e-20,"Mono/Mac 1","Dnajc10"
"Kdm1a",1.5112730138724e-24,-0.13557595929208,0.246,0.19,2.53213793474321e-20,"Mono/Mac 1","Kdm1a"
"Arid1b",1.57210654749785e-24,-0.00182927483054929,0.195,0.117,2.63406452033264e-20,"Mono/Mac 1","Arid1b"
"Ptpn18",1.58771862025398e-24,0.272890980028564,0.881,0.706,2.66022254823555e-20,"Mono/Mac 1","Ptpn18"
"Snap29",1.61651066348718e-24,-0.0304851037163062,0.189,0.11,2.70846361667276e-20,"Mono/Mac 1","Snap29"
"Adrb1",1.63603269957897e-24,-0.258741816385822,0,0.076,2.74117278814456e-20,"Mono/Mac 1","Adrb1"
"Cpsf7",1.71501625446995e-24,-0.0292571749308825,0.17,0.105,2.8735097343644e-20,"Mono/Mac 1","Cpsf7"
"Prkag1",1.72322858869798e-24,0.00158279624079122,0.179,0.107,2.88726950036347e-20,"Mono/Mac 1","Prkag1"
"R3hdm1",1.75679161825501e-24,-0.191390228621031,0.213,0.188,2.94350435638628e-20,"Mono/Mac 1","R3hdm1"
"Zfp292",1.77930660349436e-24,-0.358169433385482,0.285,0.283,2.9812282141548e-20,"Mono/Mac 1","Zfp292"
"Rnf217",1.78064976313569e-24,0.133655731737035,0.066,0.004,2.98347867813384e-20,"Mono/Mac 1","Rnf217"
"Abhd11",1.80377657500983e-24,0.0290560465394773,0.157,0.083,3.02222765142898e-20,"Mono/Mac 1","Abhd11"
"Plod1",1.83469378812252e-24,-0.279232020263983,0.193,0.212,3.07402944199929e-20,"Mono/Mac 1","Plod1"
"Kat6a",1.83530410371726e-24,-0.0205910230769941,0.296,0.208,3.07505202577827e-20,"Mono/Mac 1","Kat6a"
"Mrpl1",1.87695127366954e-24,-0.00154779450395759,0.174,0.093,3.14483185903331e-20,"Mono/Mac 1","Mrpl1"
"Tram2",1.89214578855e-24,0.119479695929643,0.115,0.033,3.17029026871552e-20,"Mono/Mac 1","Tram2"
"Acap2",1.94915364117159e-24,-0.183291190112064,0.281,0.238,3.265806925783e-20,"Mono/Mac 1","Acap2"
"Tap2",1.98423786422557e-24,0.0218894830077375,0.3,0.195,3.32459054150995e-20,"Mono/Mac 1","Tap2"
"Clk4",2.01097703310121e-24,-0.291301356554058,0.175,0.186,3.36939201896108e-20,"Mono/Mac 1","Clk4"
"Slc7a11",2.01400077853456e-24,-0.291612060756987,0.25,0.154,3.37445830443466e-20,"Mono/Mac 1","Slc7a11"
"Nufip2",2.0772777974709e-24,-0.335778924349852,0.239,0.25,3.4804789496625e-20,"Mono/Mac 1","Nufip2"
"Ddx39",2.09569117356962e-24,-0.0305932153765093,0.267,0.176,3.5113305613159e-20,"Mono/Mac 1","Ddx39"
"Akna",2.10942001951213e-24,-0.215051228176161,0.221,0.2,3.53433324269258e-20,"Mono/Mac 1","Akna"
"Slc39a14",2.21174747020534e-24,0.211347391843684,0.167,0.054,3.70578288632905e-20,"Mono/Mac 1","Slc39a14"
"Mgat1",2.21617900652963e-24,-0.172015549724575,0.201,0.171,3.71320792544039e-20,"Mono/Mac 1","Mgat1"
"Heca",2.26327218920853e-24,-0.222380233618107,0.155,0.157,3.79211255301889e-20,"Mono/Mac 1","Heca"
"Wbp1l",2.29612434321313e-24,0.0115359736407865,0.174,0.1,3.8471563370536e-20,"Mono/Mac 1","Wbp1l"
"Osbp",2.4709247845952e-24,0.00412684872192876,0.17,0.097,4.14003447658925e-20,"Mono/Mac 1","Osbp"
"Chuk",2.47274415406248e-24,-0.0108726640200546,0.175,0.105,4.14308283013169e-20,"Mono/Mac 1","Chuk"
"Rpl7",2.5977786886358e-24,0.28520695346496,0.976,0.893,4.35257819280928e-20,"Mono/Mac 1","Rpl7"
"Elmo2",2.61084063648478e-24,0.151993414202872,0.189,0.077,4.37446348643025e-20,"Mono/Mac 1","Elmo2"
"Ttc1",2.62780780515308e-24,-0.0811071634848483,0.22,0.157,4.40289197753398e-20,"Mono/Mac 1","Ttc1"
"Guk1",2.76540101680544e-24,-0.031874476975186,0.208,0.138,4.63342940365752e-20,"Mono/Mac 1","Guk1"
"Eno1b",2.88271037301508e-24,0.0904788980621517,0.084,0.016,4.82998122998676e-20,"Mono/Mac 1","Eno1b"
"Spin1",2.89041113331689e-24,-0.120666165920182,0.148,0.105,4.84288385387244e-20,"Mono/Mac 1","Spin1"
"Tspan13",2.9358719024006e-24,-0.447408237795896,0.262,0.313,4.91905337247221e-20,"Mono/Mac 1","Tspan13"
"Dap3",2.94936143485452e-24,0.0560228244319227,0.22,0.122,4.94165508409874e-20,"Mono/Mac 1","Dap3"
"Gtpbp2",2.99912177041747e-24,-0.205428058053751,0.213,0.201,5.02502852633447e-20,"Mono/Mac 1","Gtpbp2"
"St3gal5",3.10061990535515e-24,-0.468292662128139,0.076,0.179,5.19508865142255e-20,"Mono/Mac 1","St3gal5"
"Psmd1",3.26026624513642e-24,0.116565490410831,0.318,0.189,5.46257609372608e-20,"Mono/Mac 1","Psmd1"
"Txnl4a",3.29504059359233e-24,-0.158425791274648,0.284,0.23,5.52084051456395e-20,"Mono/Mac 1","Txnl4a"
"Sdhaf4",3.29944467472085e-24,-0.057220749279363,0.227,0.156,5.52821955249478e-20,"Mono/Mac 1","Sdhaf4"
"Fcer1g",3.30165545900451e-24,0.0762053066425894,0.993,0.912,5.53192372156206e-20,"Mono/Mac 1","Fcer1g"
"Tmx4",3.3257922900994e-24,-0.518942930968287,0.145,0.21,5.57236498206154e-20,"Mono/Mac 1","Tmx4"
"Rab22a",3.33580036295379e-24,-0.0255078526130083,0.194,0.121,5.58913350812908e-20,"Mono/Mac 1","Rab22a"
"Rapsn",3.3465590603908e-24,-0.369091717180786,0.018,0.116,5.60715970568478e-20,"Mono/Mac 1","Rapsn"
"Ubr5",3.35858443228346e-24,-0.100224128449667,0.18,0.129,5.62730821629095e-20,"Mono/Mac 1","Ubr5"
"Rars",3.48181234814599e-24,0.104746079681305,0.251,0.133,5.83377658931861e-20,"Mono/Mac 1","Rars"
"Kdm3a",3.52957580797151e-24,-0.0293605385784363,0.166,0.102,5.91380426625626e-20,"Mono/Mac 1","Kdm3a"
"Ppm1g",3.54694587312593e-24,-0.208338360785588,0.206,0.192,5.94290781042249e-20,"Mono/Mac 1","Ppm1g"
"Cnot6l",3.57536059254872e-24,-0.139058123838927,0.255,0.209,5.99051667281538e-20,"Mono/Mac 1","Cnot6l"
"Hip1",3.65255281673198e-24,0.143147445282301,0.168,0.062,6.11985224443444e-20,"Mono/Mac 1","Hip1"
"Itprid2",3.7504404226195e-24,0.0128190885334417,0.22,0.124,6.28386292809896e-20,"Mono/Mac 1","Itprid2"
"Dock11",3.79803336688653e-24,-0.000222123404069741,0.217,0.135,6.36360490621837e-20,"Mono/Mac 1","Dock11"
"Lrrc8c",3.84160780139e-24,0.132708045099827,0.157,0.056,6.43661387122895e-20,"Mono/Mac 1","Lrrc8c"
"Ostm1",3.84966545361484e-24,-0.0241550228950255,0.194,0.115,6.45011446753166e-20,"Mono/Mac 1","Ostm1"
